DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SE:Sweden,2023,61.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2014,72.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2015,72.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2016,70.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2017,70.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2018,70.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2019,71.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2020,71.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2021,72.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2022,71.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SI:Slovenia,2023,68.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2014,69.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2015,70.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2016,69.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2017,68.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2018,68.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2019,68.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2020,68.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2021,66.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2022,66.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,SK:Slovakia,2023,66.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2014,39.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2015,40.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2016,42.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2017,44.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2018,45.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2019,47.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2020,49.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2021,53.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2022,55.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,TR:Türkiye,2023,57.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,UK:United Kingdom,2014,80.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,UK:United Kingdom,2015,82.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,UK:United Kingdom,2016,81.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,UK:United Kingdom,2017,81.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,UK:United Kingdom,2018,82.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,UK:United Kingdom,2019,82.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2014,47.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2015,46.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2016,45.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2017,45.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2018,45.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2019,44.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2020,44.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2021,43.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2022,43.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,AT:Austria,2023,42.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BA:Bosnia and Herzegovina,2021,61.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BA:Bosnia and Herzegovina,2022,60.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BA:Bosnia and Herzegovina,2023,58.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2014,41.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2015,41.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2016,42.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2017,39.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2018,38.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2019,38.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2020,37.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2021,40.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2022,42.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BE:Belgium,2023,41.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2014,51.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2015,50.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2016,49.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2017,48.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2018,49.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2019,48.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2020,47.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2021,49.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2022,51.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,BG:Bulgaria,2023,52.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2014,47.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2015,47.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2016,46.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2017,46.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2018,46.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2019,46.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2020,46.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2021,46.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2022,46.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CH:Switzerland,2023,46.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2014,36.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2015,38.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2016,37.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2017,37.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2018,37.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2019,37.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2020,38.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2021,39.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2022,38.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CY:Cyprus,2023,37.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2014,55.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2015,54.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2016,52.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2017,52.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2018,51.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2019,52.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2020,50.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2021,49.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2022,49.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,CZ:Czechia,2023,47.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,DE:Germany,2014,49.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,DE:Germany,2015,48.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,T:Total,ED3_4:Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-29:From 15 to 29 years,DE:Germany,2016,48.9,
